# {"t_start": 1545445904.3468816, "env_id": null} 
r,l,t
119.654914,1000,1184.002661
58.879627,1000,1185.086319
38.061322,1000,1186.195954
81.811009,1000,1187.264557
124.911187,1000,1188.347693
163.26109,1000,1189.454589
97.02498,1000,1190.519883
116.078406,1000,1191.632097
181.418248,1000,1192.769624
98.175964,1000,1193.906517
123.522825,1000,1195.063996
33.036951,1000,1196.162076
76.357506,1000,1197.275983
143.300331,1000,1198.421027
57.069357,1000,1199.533896
93.329191,1000,1200.661374
115.841594,1000,1201.848677
85.254453,1000,1203.012098
34.337637,1000,1204.149786
72.375489,1000,1205.294996
30.915574,1000,1206.430748
29.546829,1000,1207.559259
50.486528,1000,1208.69434
150.5574,1000,1209.824182
120.055411,1000,1210.919935
103.839924,1000,1212.016427
144.258111,1000,1213.144412
37.457106,1000,1214.238507
30.014041,1000,1215.346832
103.126375,1000,1216.516902
96.292395,1000,1217.650016
31.453796,1000,1218.778393
144.228702,1000,1219.909722
82.48567,1000,1221.061849
57.53306,1000,1222.210726
52.684992,1000,1223.366092
129.735662,1000,1224.533459
101.736209,1000,1225.714977
54.571001,1000,1226.851407
29.313704,1000,1227.990117
39.889042,1000,1229.095116
207.241011,1000,1230.18778
223.115107,1000,1231.359164
178.882295,1000,1232.47429
186.258998,1000,1233.621773
167.199717,1000,1234.735353
179.340379,1000,1235.801632
229.180407,1000,1236.966557
72.79261,1000,1238.076429
31.864379,1000,1239.214115
36.632403,1000,1240.289421
256.44455,1000,1241.390836
202.156692,1000,1242.47852
184.588865,1000,1243.589264
327.8764,1000,1244.818525
168.069863,1000,1245.94465
191.501709,1000,1247.089566
207.967022,1000,1248.209005
368.305784,1000,1249.383528
100.136905,1000,1250.484205
38.092133,1000,1251.510642
129.582213,1000,1252.631435
169.43579,1000,1253.776747
242.937899,1000,1254.927597
238.668713,1000,1256.081562
148.335329,1000,1257.201574
139.424749,1000,1258.340813
422.303573,1000,1259.525029
95.86687,1000,1260.680594
111.172808,1000,1261.826037
77.124642,1000,1262.938855
108.642179,1000,1264.071723
180.491098,1000,1265.202855
89.379721,1000,1266.33927
87.081836,1000,1267.50421
48.540565,1000,1268.610083
77.729621,1000,1269.662127
287.198671,1000,1270.795103
75.737228,1000,1271.925529
191.21047,1000,1273.089025
37.663059,1000,1274.156461
283.994459,1000,1275.249992
79.050322,1000,1276.408339
98.234639,1000,1277.598476
48.992452,1000,1278.752358
206.917423,1000,1279.845452
75.661119,1000,1281.011559
41.753201,1000,1282.131562
54.242806,1000,1283.240956
248.39761,1000,1284.370854
94.633016,1000,1285.464315
65.498406,1000,1286.548302
182.4519,1000,1287.662886
34.837268,1000,1288.753552
225.530999,1000,1289.87806
410.105131,1000,1291.035994
455.542892,1000,1292.205267
422.406476,1000,1293.374562
53.021981,1000,1294.451122
373.29943,1000,1295.647259
76.230333,1000,1296.776258
60.480466,1000,1297.883618
55.359756,1000,1298.993248
239.804708,1000,1300.115117
136.657787,1000,1301.268878
148.143816,1000,1302.409731
179.7577,1000,1303.512237
311.81639,1000,1304.617788
47.330471,1000,1305.771533
164.005155,1000,1306.961593
321.293004,1000,1308.192676
235.754917,1000,1309.381552
130.760858,1000,1310.564123
88.418593,1000,1311.720166
50.598111,1000,1312.895193
255.093618,1000,1314.0767
186.946043,1000,1315.178314
247.3134,1000,1316.342844
45.827438,1000,1317.49479
133.886738,1000,1318.644606
42.422253,1000,1319.751533
65.748717,1000,1320.876842
65.565799,1000,1322.019039
47.303553,1000,1323.148707
149.089186,1000,1324.309912
283.27099,1000,1325.518365
169.763148,1000,1326.689182
111.356213,1000,1327.796098
106.141168,1000,1328.932309
465.651422,1000,1330.102231
128.668853,1000,1331.292117
52.295363,1000,1332.437417
164.525587,1000,1333.560039
162.127111,1000,1334.740236
153.403813,1000,1335.880179
101.678448,1000,1337.010862
260.366325,1000,1338.167183
103.521416,1000,1339.268769
156.210436,1000,1340.40986
97.67154,1000,1341.558899
114.514344,1000,1342.694583
105.79579,1000,1343.810022
101.201157,1000,1344.934605
464.340124,1000,1346.090262
305.141974,1000,1347.251845
175.492198,1000,1348.370507
309.808546,1000,1349.550768
397.533329,1000,1350.712452
161.632199,1000,1351.891338
95.039215,1000,1353.01271
78.945106,1000,1354.081892
183.232439,1000,1355.23429
261.148649,1000,1356.353837
172.914776,1000,1357.472891
200.098811,1000,1358.559511
273.422692,1000,1359.781338
134.808348,1000,1360.891191
88.444722,1000,1361.974421
319.3859,1000,1363.080969
303.916622,1000,1364.210082
370.419493,1000,1365.393659
219.350441,1000,1366.554002
47.317091,1000,1367.713837
245.989533,1000,1368.916503
89.519917,1000,1370.020062
157.517228,1000,1371.141069
37.114468,1000,1372.207054
63.96517,1000,1373.281811
112.417738,1000,1374.458436
209.808981,1000,1375.606521
120.657947,1000,1376.714504
101.896082,1000,1377.803216
463.98958,1000,1378.943261
175.220635,1000,1380.102266
91.466807,1000,1381.197349
132.174006,1000,1382.365428
361.610789,1000,1383.575117
279.594158,1000,1384.748972
142.436905,1000,1385.923404
299.402361,1000,1387.08367
193.383465,1000,1388.225341
347.071436,1000,1389.336239
452.210548,1000,1390.502159
478.523094,1000,1391.732841
444.602021,1000,1392.9361
416.799083,1000,1394.104432
351.950136,1000,1395.281425
251.572144,1000,1396.446613
70.934712,1000,1397.577165
363.910509,1000,1398.739853
346.817542,1000,1399.926855
355.124312,1000,1401.121035
367.226236,1000,1402.264126
365.363084,1000,1403.408775
105.749869,1000,1404.484634
379.903364,1000,1405.603377
401.939015,1000,1406.782217
380.144681,1000,1407.958451
417.629891,1000,1409.140465
413.607419,1000,1410.322601
385.406054,1000,1411.44774
363.498243,1000,1412.552304
471.625878,1000,1413.670867
407.760369,1000,1414.835017
434.757553,1000,1415.996835
416.518103,1000,1417.176001
401.073494,1000,1418.357913
398.283017,1000,1419.608336
418.070163,1000,1420.806795
396.686825,1000,1422.041293
300.413579,1000,1423.196262
413.745414,1000,1424.37576
357.253349,1000,1425.564686
419.980675,1000,1426.765873
157.532562,1000,1427.876091
333.568333,1000,1429.127613
349.839234,1000,1430.367752
388.576007,1000,1431.623237
393.947772,1000,1432.863787
362.999251,1000,1434.129726
397.678704,1000,1435.357687
453.092064,1000,1436.595665
325.307809,1000,1437.791709
753.568993,1000,1439.100267
361.063881,1000,1440.379804
333.128877,1000,1441.555468
403.273841,1000,1442.854881
60.960237,1000,1444.016765
432.738166,1000,1445.177801
38.469336,1000,1446.239368
58.777929,1000,1447.41293
494.277378,1000,1448.5725
400.44988,1000,1449.811171
478.635455,1000,1450.966142
384.305538,1000,1452.230297
513.169757,1000,1453.436639
324.139911,1000,1454.714893
440.003185,1000,1455.898801
55.13485,1000,1457.058734
431.716015,1000,1458.31282
461.723207,1000,1459.553102
119.02274,1000,1460.705268
286.462702,1000,1461.920399
412.063736,1000,1463.131367
136.563338,1000,1464.199647
369.804684,1000,1465.434232
428.678412,1000,1466.650745
401.449074,1000,1467.941073
459.252913,1000,1469.166298
447.82317,1000,1470.411819
503.886637,1000,1471.536975
463.406368,1000,1472.746021
389.71715,1000,1473.973212
378.562922,1000,1475.264958
480.403665,1000,1476.49322
495.30817,1000,1477.677105
433.132506,1000,1478.860616
433.244451,1000,1480.043653
455.092483,1000,1481.177498
491.908271,1000,1482.391464
515.25519,1000,1483.543897
59.497496,1000,1484.668677
479.676824,1000,1485.866128
452.233456,1000,1487.069809
279.499822,1000,1488.26637
225.721962,1000,1489.404687
393.416558,1000,1490.541839
459.428648,1000,1491.716615
47.477759,1000,1492.781237
288.342683,1000,1493.909554
594.992588,1000,1495.062992
394.050283,1000,1496.233316
588.078915,1000,1497.393024
105.208427,1000,1498.505197
392.959518,1000,1499.616462
532.786788,1000,1500.803628
465.870873,1000,1502.032149
408.471973,1000,1503.237383
144.900578,1000,1504.398758
466.15716,1000,1505.552443
101.395637,1000,1506.622524
506.472296,1000,1507.785572
517.335107,1000,1508.99096
551.985675,1000,1510.131324
489.339057,1000,1511.350194
28.231586,1000,1512.4532
161.770208,1000,1513.617771
492.583473,1000,1514.764452
450.079866,1000,1515.894888
52.341953,1000,1517.06601
479.849235,1000,1518.292881
221.139246,1000,1519.439643
90.658067,1000,1520.558763
46.750365,1000,1521.70202
209.027623,1000,1522.827184
12.186979,1000,1523.983127
121.780293,1000,1525.152305
558.299703,1000,1526.334801
73.248255,1000,1527.469615
319.378808,1000,1528.594598
140.348705,1000,1529.725763
234.628195,1000,1530.87626
471.89681,1000,1532.041916
549.769023,1000,1533.20335
120.98601,1000,1534.332125
107.442931,1000,1535.49249
23.910482,1000,1536.594891
410.420456,1000,1537.713396
139.981073,1000,1538.838609
258.153244,1000,1540.007559
551.540165,1000,1541.175415
655.325486,1000,1542.351685
50.967302,1000,1543.441225
211.09356,1000,1544.584751
39.559145,1000,1545.713812
425.795902,1000,1546.849789
100.564274,1000,1548.033523
511.6864,1000,1549.214352
57.444048,1000,1550.338035
339.244475,1000,1551.564023
508.933848,1000,1552.777764
138.976601,1000,1553.936183
494.638386,1000,1555.129869
487.249133,1000,1556.306001
68.121949,1000,1557.500222
515.390839,1000,1558.652153
311.488677,1000,1559.822765
524.100419,1000,1561.003596
212.416148,1000,1562.192565
432.781731,1000,1563.405341
332.148199,1000,1564.607916
96.168172,1000,1565.730432
516.66491,1000,1566.952277
364.080734,1000,1568.140147
463.361075,1000,1569.301286
346.627571,1000,1570.430701
162.73965,1000,1571.582156
24.411273,1000,1572.719178
294.564236,1000,1573.857227
27.853493,1000,1574.927105
27.431755,1000,1575.999352
28.211604,1000,1577.110068
221.066942,1000,1578.228461
491.721291,1000,1579.392832
455.09811,1000,1580.533768
25.37714,1000,1581.657943
88.768226,1000,1582.746729
391.714025,1000,1583.854269
242.247122,1000,1584.965475
461.772179,1000,1586.090726
425.708802,1000,1587.222094
36.183343,1000,1588.322022
422.943114,1000,1589.417766
493.644193,1000,1590.547578
488.796282,1000,1591.700761
273.412986,1000,1592.802229
446.994362,1000,1593.92166
467.430981,1000,1595.033026
523.824015,1000,1596.186907
117.422868,1000,1597.312943
306.333061,1000,1598.428238
321.376661,1000,1599.553937
511.268188,1000,1600.689063
31.540013,1000,1601.793588
438.979897,1000,1602.964367
320.534987,1000,1604.086211
538.825285,1000,1605.234519
449.451191,1000,1606.439075
453.946087,1000,1607.613638
112.371931,1000,1608.748518
26.737491,1000,1609.896426
299.774471,1000,1611.009468
31.99351,1000,1612.178259
105.232757,1000,1613.284519
28.807216,1000,1614.38131
379.144722,1000,1615.495272
482.03922,1000,1616.648837
406.566349,1000,1617.844776
34.451066,1000,1619.001847
275.566372,1000,1620.167716
226.581918,1000,1621.345457
280.718782,1000,1622.570201
191.472141,1000,1623.740888
478.188819,1000,1625.047107
506.428076,1000,1626.192322
92.130752,1000,1627.305477
384.784704,1000,1628.487711
276.89339,1000,1629.65619
166.425152,1000,1630.802493
376.119412,1000,1631.950804
402.608698,1000,1633.098747
397.432807,1000,1634.264064
474.981965,1000,1635.469242
98.965387,1000,1636.590754
161.030063,1000,1637.677015
214.691854,1000,1638.793643
334.83971,1000,1639.95231
312.305798,1000,1641.112947
321.488503,1000,1642.253019
378.588935,1000,1643.399539
91.772789,1000,1644.536619
331.400139,1000,1645.705551
19.370011,1000,1646.819594
176.529448,1000,1647.928187
91.470074,1000,1649.013832
425.807505,1000,1650.115574
497.252814,1000,1651.278565
439.85573,1000,1652.453052
26.64784,1000,1653.574258
571.993912,1000,1654.768647
441.678372,1000,1655.972832
61.065376,1000,1657.118048
51.593196,1000,1658.261443
69.909173,1000,1659.413516
33.53443,1000,1660.527627
144.733347,1000,1661.676636
384.889459,1000,1662.824663
517.761521,1000,1663.988306
205.026559,1000,1665.160438
305.642054,1000,1666.322586
537.875899,1000,1667.496834
360.89342,1000,1668.635989
525.197892,1000,1669.794629
121.842489,1000,1670.947865
104.192045,1000,1672.093994
573.846523,1000,1673.289689
488.130028,1000,1674.47632
292.498411,1000,1675.636934
458.021731,1000,1676.862026
579.795534,1000,1678.050816
108.703691,1000,1679.160204
27.624326,1000,1680.212976
547.455401,1000,1681.4415
321.619528,1000,1682.600876
361.750858,1000,1683.687298
499.456709,1000,1684.794
463.268156,1000,1685.903732
552.395507,1000,1687.145313
528.967224,1000,1688.349687
652.766853,1000,1689.641309
31.994762,1000,1690.747064
157.756543,1000,1691.920739
119.857495,1000,1693.044092
374.970046,1000,1694.288357
400.658062,1000,1695.481614
710.833466,1000,1696.668308
430.739428,1000,1697.917048
306.538513,1000,1699.166862
98.077163,1000,1700.3027
38.839701,1000,1701.445549
301.405499,1000,1702.583364
257.935193,1000,1703.72279
261.178393,1000,1704.893561
398.313077,1000,1706.038555
398.888524,1000,1707.176383
525.597903,1000,1708.36307
450.485531,1000,1709.553906
339.442919,1000,1710.683095
706.916133,1000,1711.989995
543.338134,1000,1713.128524
690.3217,1000,1714.343377
543.150061,1000,1715.522152
530.872152,1000,1716.706403
309.218886,1000,1717.875973
552.730494,1000,1719.085987
278.557569,1000,1720.231597
89.107579,1000,1721.388095
427.986965,1000,1722.53709
305.355783,1000,1723.686569
467.783862,1000,1724.856165
371.718634,1000,1726.021369
515.677645,1000,1727.217016
171.550058,1000,1728.326779
317.793161,1000,1729.478071
395.722792,1000,1730.633621
102.354403,1000,1731.771353
643.350926,1000,1733.075361
201.343159,1000,1734.270911
534.143008,1000,1735.505326
260.669114,1000,1736.644254
173.978113,1000,1737.830791
459.61918,1000,1739.130821
250.254062,1000,1740.417008
392.89189,1000,1741.647999
184.208393,1000,1742.849262
304.874793,1000,1744.031599
138.964756,1000,1745.130044
353.102847,1000,1746.301781
53.89937,1000,1747.424394
449.060175,1000,1748.624203
408.395006,1000,1749.848041
369.337515,1000,1751.034314
219.432851,1000,1752.168998
138.828029,1000,1753.381288
88.15301,1000,1754.518565
395.630906,1000,1755.701918
381.88954,1000,1756.892412
312.8574,1000,1758.066756
274.152657,1000,1759.232891
293.737088,1000,1760.450974
414.021089,1000,1761.698946
363.967037,1000,1762.93883
288.310585,1000,1764.108508
325.425138,1000,1765.302614
226.951574,1000,1766.456816
603.188789,1000,1767.767871
655.604931,1000,1769.044764
681.275106,1000,1770.317911
521.665612,1000,1771.537084
461.371977,1000,1772.718129
462.770575,1000,1773.917293
348.693847,1000,1775.030386
472.331615,1000,1776.21088
339.741448,1000,1777.401096
310.402742,1000,1778.613019
537.817473,1000,1779.816846
438.112318,1000,1780.982093
349.966256,1000,1782.126786
655.207378,1000,1783.378699
462.393924,1000,1784.574686
638.637193,1000,1785.891138
316.566921,1000,1787.086433
756.416291,1000,1788.431823
200.637498,1000,1789.542643
214.352042,1000,1790.658646
218.976257,1000,1791.792036
497.697373,1000,1792.989457
350.554415,1000,1794.16556
388.561605,1000,1795.312651
458.423793,1000,1796.532868
329.179599,1000,1797.730728
226.098828,1000,1798.875246
346.830484,1000,1800.043988
464.598718,1000,1801.234099
451.596116,1000,1802.419014
310.964542,1000,1803.622628
275.753746,1000,1804.833336
394.131099,1000,1805.9903
534.505512,1000,1807.21925
287.775848,1000,1808.391253
361.544406,1000,1809.56148
428.251815,1000,1810.753263
401.935122,1000,1811.912018
404.37604,1000,1813.079364
230.58896,1000,1814.274551
397.827444,1000,1815.50894
241.181329,1000,1816.703819
400.484761,1000,1818.008965
372.812941,1000,1819.247439
345.536903,1000,1820.448306
283.164249,1000,1821.576941
257.922502,1000,1822.698612
564.292667,1000,1823.905145
465.51239,1000,1825.097937
380.328897,1000,1826.289748
545.78815,1000,1827.490891
494.243965,1000,1828.663743
162.469658,1000,1829.768711
299.032366,1000,1830.938503
444.324391,1000,1832.169613
504.865228,1000,1833.409204
313.616509,1000,1834.560316
523.457624,1000,1835.752196
481.693348,1000,1836.989906
43.575115,1000,1838.214356
443.339128,1000,1839.392927
394.465333,1000,1840.575056
411.512036,1000,1841.762586
440.835575,1000,1842.968221
416.469256,1000,1844.131768
298.604241,1000,1845.271451
208.215936,1000,1846.42183
232.45577,1000,1847.624694
333.984887,1000,1848.812418
424.330111,1000,1849.988662
393.177457,1000,1851.20525
272.699429,1000,1852.343659
408.480659,1000,1853.502928
397.58337,1000,1854.696522
