Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
838	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4190000	-1148603.0	1993349.0	5513797.0	-12869051.0	-1148564.5	1990433.4	4073996.8	-12805427.0	-1191658.2	2066037.1	3765316.0	-20907196.0	93.57109	2.1207767	97.88078	72.82359	1148621.6	31408335000.0	25762537000.0	67045794000.0	33474.90330862999
839	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4195000	-1114174.0	1911521.8	5486789.0	-12106939.0	-1114186.5	1914544.0	5983117.0	-14336179.0	-1158879.0	1987906.5	2524356.0	-17081404.0	93.57196	2.1231012	97.90534	75.024	1114192.9	28707508000.0	34486702000.0	67047460000.0	33530.05952620506
840	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4200000	-1079203.6	1826426.8	3377221.0	-11257787.0	-1079206.8	1830543.5	4331021.0	-11349811.0	-1121770.9	1907697.0	5760324.0	-21214268.0	93.56982	2.117656	97.960464	75.31286	1079222.5	23452029000.0	31023622000.0	76089260000.0	33585.716326236725
841	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4205000	-1068486.4	1801310.5	3883589.0	-10764219.0	-1068477.1	1802563.8	5323341.0	-10960819.0	-1113013.5	1883946.5	2099524.0	-17414716.0	93.57025	2.118808	97.96573	72.430305	1068505.1	21080812000.0	23443982000.0	62201573000.0	33641.09323430061
842	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4210000	-1117272.4	1892784.0	3710789.0	-11481019.0	-1117279.2	1902638.4	8377101.0	-14961075.0	-1163797.8	1983265.4	1375300.0	-18875836.0	93.56988	2.1206102	97.93283	76.847984	1117291.2	21146993000.0	39868092000.0	78472690000.0	33696.524117946625
843	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4215000	-1099257.2	1881270.0	6538565.0	-13398715.0	-1099228.0	1880089.0	4869261.0	-11007667.0	-1136517.6	1948445.0	2754244.0	-16564796.0	93.57127	2.1196659	97.99445	75.84503	1099275.9	25191238000.0	23132512000.0	64644560000.0	33752.01142811775
844	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4220000	-1088657.0	1852492.8	6736965.0	-16018619.0	-1088669.4	1846760.6	6661869.0	-14208819.0	-1133648.1	1926709.1	2333636.0	-18937404.0	93.57287	2.1221554	98.00223	76.78424	1088675.6	41600274000.0	31019852000.0	78471230000.0	33807.44404363632
845	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4225000	-1041504.9	1753636.1	5903557.0	-11478459.0	-1041503.75	1758247.2	5717901.0	-13486131.0	-1079655.2	1826515.8	4896580.0	-17901756.0	93.5643	2.1265132	97.92799	75.96325	1041523.5	26352503000.0	34541070000.0	80835070000.0	33862.92141890526
846	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4230000	-995872.25	1664964.0	13183813.0	-16230331.0	-995843.2	1672430.9	12100173.0	-16831412.0	-1024959.3	1719152.0	7940292.0	-27641788.0	93.56682	2.1231067	97.94622	75.23262	995891.0	34630762000.0	47251140000.0	86654710000.0	33918.32389473915
847	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4235000	-930994.9	1470448.5	2737989.0	-9336507.0	-930975.7	1476441.2	5855469.0	-11942835.0	-968195.0	1545916.0	5819716.0	-16814396.0	93.56444	2.1254947	97.97984	78.170204	931013.6	19000936000.0	27981543000.0	64779160000.0	33973.82606816292
848	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4240000	-992194.75	1599214.0	4892229.0	-12401339.0	-992216.9	1605981.0	5716333.0	-13890099.0	-1035915.44	1683130.2	6953668.0	-20085436.0	93.5665	2.12146	97.93762	75.49325	992213.4	26684643000.0	37582012000.0	73197710000.0	34029.38696265221
849	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4245000	-1026609.3	1683217.2	3851717.0	-12191675.0	-1026590.56	1692301.5	4962925.0	-12307635.0	-1070643.0	1769620.6	3830468.0	-18459452.0	93.57127	2.1205819	97.92554	74.87302	1026627.9	25679368000.0	41187295000.0	76818860000.0	34084.949405908585
850	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4250000	-997052.1	1622387.5	4822085.0	-10834875.0	-997051.9	1623785.8	3671916.8	-11724211.0	-1035773.0	1696757.5	4995652.0	-18428732.0	93.5691	2.1214359	97.93613	77.25149	997070.6	22541560000.0	24899955000.0	64435750000.0	34141.213215112686
851	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4255000	-991930.4	1595006.2	3927365.0	-10079419.0	-991922.3	1598814.2	4369357.0	-11039283.0	-1036168.94	1700063.4	14592068.0	-28480572.0	93.56539	2.1278346	97.95332	75.8971	991949.3	24475625000.0	30743634000.0	104249480000.0	34196.856226444244
852	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4260000	-884370.0	1352184.8	6306629.0	-13801403.0	-884374.5	1351157.2	3658764.8	-8833715.0	-923097.0	1432397.0	7341124.0	-22560828.0	93.57444	2.1205938	97.93016	76.38814	884388.7	29881900000.0	28560419000.0	81373900000.0	34252.76488137245
853	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4265000	-882721.7	1315687.0	9173445.0	-13076923.0	-882759.9	1314927.8	5021677.0	-11370419.0	-923230.75	1388090.2	5412420.0	-18801084.0	93.56307	2.1278822	97.985504	77.7368	882740.44	30966063000.0	29930215000.0	58474193000.0	34308.54509282112
854	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4270000	-873849.5	1310510.9	3969989.0	-9566395.0	-873794.75	1316725.6	4549165.0	-10672307.0	-914892.6	1403590.4	11953220.0	-20420796.0	93.5622	2.1235137	97.89862	76.808304	873868.06	22907523000.0	31282166000.0	81117450000.0	34364.294751644135
855	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4275000	-840259.56	1226048.8	4987589.0	-9643707.0	-840248.4	1230439.6	4230989.0	-10175539.0	-880177.56	1303499.8	7068868.0	-15195708.0	93.56614	2.1242728	97.919464	76.4162	840278.25	23885367000.0	29381646000.0	60864303000.0	34420.13889527321
856	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4280000	-904589.06	1372059.0	5214661.0	-10755515.0	-904598.06	1372609.1	3797388.8	-9980083.0	-948691.2	1460613.1	6510276.0	-17249724.0	93.56715	2.124044	97.95476	77.471176	904607.9	29508647000.0	30366116000.0	75171110000.0	34476.202112436295
857	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4285000	-915983.9	1405879.2	6346309.0	-10727099.0	-915972.44	1407462.1	9001997.0	-11582515.0	-956591.4	1482178.6	5760452.0	-18508860.0	93.573166	2.116438	97.96064	76.74747	916002.44	28228995000.0	30526030000.0	64120545000.0	34532.06448459625
858	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4290000	-868134.3	1291830.6	4608709.0	-12055995.0	-868129.6	1301139.1	5249581.0	-9844275.0	-909765.44	1397232.6	13011652.0	-18856508.0	93.567696	2.1210592	97.91173	76.7128	868152.94	24526606000.0	36670120000.0	95954240000.0	34588.0892291069
859	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4295000	-825965.0	1191046.4	4374725.0	-8564155.0	-825962.44	1200150.9	7839629.0	-13413555.0	-864428.8	1276643.1	9360196.0	-17532092.0	93.57372	2.1186652	98.01549	75.86815	825983.7	21742625000.0	32691829000.0	69005930000.0	34644.08509492874
860	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4300000	-801393.25	1127858.2	3834309.0	-9904827.0	-801392.06	1132751.0	4427501.0	-9632051.0	-850275.7	1227418.9	6325060.0	-13758268.0	93.57416	2.1159582	97.956474	76.57259	801412.1	26102958000.0	31730272000.0	66920130000.0	34700.15383577347
861	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4305000	-801421.9	1131799.0	3325509.0	-10000315.0	-801395.44	1139749.6	7179821.0	-13778739.0	-842369.8	1214035.0	8269892.0	-16450492.0	93.57435	2.1190283	97.94986	76.90188	801440.7	20265953000.0	29396367000.0	56755390000.0	34756.1903860569
862	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4310000	-762808.5	1061043.0	6811333.0	-8690619.0	-762786.9	1062907.4	2890188.8	-7628467.0	-801945.94	1149862.1	8277444.0	-15126460.0	93.5658	2.1246903	97.95825	77.92842	762827.1	23299705000.0	25420020000.0	66776515000.0	34812.881776332855
863	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4315000	-771835.2	1083552.5	6518341.0	-11969339.0	-771866.44	1084968.5	3877996.8	-8139955.0	-817485.9	1178533.1	7043524.0	-14448188.0	93.56974	2.1208236	97.95984	77.45294	771853.8	33751716000.0	35278350000.0	83876405000.0	34869.072117328644
864	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4320000	-792370.1	1135493.5	5459269.0	-9902779.0	-792355.06	1133091.1	4732589.0	-9025331.0	-830476.94	1230137.6	10451780.0	-15970364.0	93.567986	2.119663	97.94079	77.89878	792388.75	33129402000.0	30477343000.0	98484790000.0	34925.195967912674
865	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4325000	-725450.8	979662.44	3605317.0	-8209083.0	-725446.6	991788.25	4669709.0	-9829171.0	-764552.94	1066411.8	7875524.5	-12829244.0	93.56701	2.1220937	97.959015	76.313225	725469.5	20706003000.0	32783784000.0	65338290000.0	34980.944586992264
866	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4330000	-786138.3	1111146.4	5017029.0	-10501563.0	-786114.1	1136513.4	11734925.0	-16853364.0	-835088.94	1219091.2	9218372.0	-25080380.0	93.569695	2.118105	97.94986	76.48328	786156.94	31320607000.0	60108906000.0	98343940000.0	35036.898934841156
867	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4335000	-779497.06	1105793.0	3284037.0	-7963323.0	-779474.8	1120415.1	5934541.0	-9682227.0	-816060.6	1187981.9	12324548.0	-14994236.0	93.574394	2.1226425	97.93044	76.09805	779515.6	16972411000.0	33369893000.0	60431910000.0	35093.040105342865
868	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4340000	-725568.0	996213.6	6133317.0	-8975547.0	-725604.06	1000829.75	4862893.0	-10537395.0	-758939.2	1071816.4	10144708.0	-14069436.0	93.56879	2.1171803	97.93164	75.89433	725586.75	29798769000.0	34350713000.0	83515340000.0	35149.0292930603
869	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4345000	-761102.3	1046060.6	2342981.0	-7342395.0	-761076.7	1052067.1	3003372.8	-7913139.0	-799732.94	1130517.9	6780484.5	-11106492.0	93.57225	2.1187136	97.93225	75.7686	761121.06	17759328000.0	24209959000.0	56418128000.0	35204.920139312744
870	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4350000	-848812.0	1249615.4	7290949.0	-13665595.0	-848816.5	1251009.0	4105484.8	-10217139.0	-893973.75	1351157.1	14277956.0	-18571580.0	93.57117	2.1230576	97.93863	76.99057	848830.8	32433470000.0	34219792000.0	89909850000.0	35261.19608998299
871	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4355000	-767689.3	1087584.5	4008517.0	-10428603.0	-767685.75	1093246.6	7291821.0	-9791923.0	-804894.1	1173373.4	7793092.5	-13265852.0	93.56693	2.124442	97.979965	78.90623	767708.06	23074546000.0	29370724000.0	73012920000.0	35317.18904685974
872	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4360000	-775666.8	1094755.4	5245125.0	-8744763.0	-775663.75	1107187.4	7094157.0	-10370867.0	-812527.5	1181402.0	14658884.0	-22956348.0	93.56661	2.1225395	97.93119	76.81488	775685.44	22979492000.0	36808847000.0	82051390000.0	35373.96944141388
873	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4365000	-862219.5	1275250.0	3824965.0	-8984763.0	-862209.5	1284095.8	7291597.0	-12133619.0	-905549.6	1362196.9	3535684.2	-11790652.0	93.56784	2.1203046	98.01502	77.17223	862238.2	22558660000.0	33987385000.0	62710743000.0	35430.24602127075
874	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4370000	-940064.44	1451304.1	3513285.0	-10407099.0	-940058.8	1457926.0	5894125.0	-11460659.0	-988405.4	1555113.9	6924868.5	-18253116.0	93.56941	2.1222382	97.95598	75.73195	940083.2	24090774000.0	33804886000.0	80866025000.0	35486.364612579346
875	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4375000	-950882.7	1478831.6	4393285.0	-9631419.0	-950877.5	1490597.2	6188461.0	-11546291.0	-992337.8	1572300.2	7907140.5	-18251836.0	93.56625	2.1235852	97.97871	75.72328	950901.44	19285664000.0	36866605000.0	78095400000.0	35542.84607362747
876	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4380000	-911500.44	1405838.2	7077445.0	-11907515.0	-911546.5	1402049.1	3428236.8	-9448883.0	-953432.6	1493150.4	13152068.0	-20953404.0	93.565216	2.124272	97.97859	77.05145	911519.1	33780797000.0	28317987000.0	84117455000.0	35599.244871377945
877	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4385000	-927392.06	1427671.1	5371973.0	-10182587.0	-927341.9	1429615.2	4498509.0	-9058355.0	-969430.0	1525733.5	13873604.0	-20556092.0	93.56875	2.122064	97.91809	76.14999	927410.8	28298228000.0	31384310000.0	97379550000.0	35655.53653550148
878	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4390000	-872925.9	1329832.0	3540933.0	-8387003.0	-872913.8	1336463.2	4364973.0	-10239411.0	-906668.7	1402734.8	3330756.2	-14198204.0	93.56583	2.1208217	97.9444	77.18929	872944.6	18272553000.0	27236740000.0	61486813000.0	35711.90481495857
879	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4395000	-906862.3	1388345.4	8898373.0	-14097339.0	-906857.44	1383141.4	3309356.8	-9298995.0	-951735.2	1473042.1	5928516.5	-17071932.0	93.56675	2.1274812	97.89805	76.36517	906880.94	36911202000.0	29700676000.0	78193010000.0	35768.43413853645
880	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4400000	-916914.0	1425157.8	5779653.0	-9150907.0	-916907.75	1435875.8	7245773.0	-11584051.0	-958617.4	1511715.8	4425668.5	-16721596.0	93.56647	2.1186044	97.89486	75.27552	916932.7	20109427000.0	35549065000.0	67463782000.0	35825.096323013306
881	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4405000	-959434.94	1517205.8	4305221.0	-10031035.0	-959429.2	1529503.2	8256845.0	-12357939.0	-998297.9	1599986.1	6241476.5	-16561724.0	93.563484	2.1220572	97.95026	75.32229	959453.5	18294000000.0	37156910000.0	69171410000.0	35881.88479971886
882	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4410000	-989291.1	1579801.2	3907141.0	-8862395.0	-989236.56	1596555.1	7157453.0	-12595763.0	-1036824.1	1683222.9	5200964.5	-15722300.0	93.567085	2.1237855	97.963806	77.3061	989309.94	22329487000.0	49370268000.0	93407850000.0	35938.452592134476
883	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4415000	-1045589.06	1724031.2	3972165.0	-10092219.0	-1045614.0	1732929.1	8337773.0	-16781748.0	-1092304.5	1814246.1	6978756.5	-20034492.0	93.56851	2.123527	97.94824	75.3155	1045607.6	26733044000.0	42073567000.0	80021350000.0	35994.90988826752
884	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4420000	-1045134.25	1740955.5	5308101.0	-12400827.0	-1045156.0	1739591.4	4087948.8	-11218227.0	-1090018.6	1820776.2	3780036.5	-18808508.0	93.56744	2.1243868	97.94914	75.13228	1045153.06	30732760000.0	28531964000.0	68667224000.0	36052.13822722435
885	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4425000	-1068520.4	1788660.0	8876997.0	-15765435.0	-1068523.8	1790041.5	6843021.0	-14156339.0	-1113470.8	1870124.0	4922052.5	-22090044.0	93.57012	2.1251886	97.93439	75.9122	1068539.1	32423910000.0	34781397000.0	75527790000.0	36108.89470219612
886	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4430000	-1048997.6	1759550.8	5985861.0	-12092603.0	-1048986.5	1769239.8	5097037.0	-14400947.0	-1087052.8	1841596.5	8776132.0	-20927548.0	93.565926	2.1227136	97.98976	75.98689	1049016.4	19550407000.0	36859860000.0	82750000000.0	36165.81727194786
887	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4435000	-983640.7	1598599.0	3547717.0	-10539707.0	-983701.4	1607527.9	5021805.0	-11216179.0	-1026773.4	1683932.6	3426756.5	-18261180.0	93.56895	2.1252813	97.95449	76.89228	983659.44	22197844000.0	36516590000.0	76875940000.0	36222.30227684975
888	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4440000	-1011869.0	1657880.4	2488389.0	-9332923.0	-1011805.7	1657492.2	3416204.8	-10552115.0	-1055674.0	1738567.2	3436356.5	-15190460.0	93.57218	2.1237795	97.885056	75.244675	1011887.7	23066268000.0	22518331000.0	57130754000.0	36279.19067621231
889	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4445000	-1059691.5	1776622.5	3910725.0	-10688443.0	-1059643.2	1784274.4	7754733.0	-15248307.0	-1103328.9	1861812.4	3090500.5	-16035260.0	93.56502	2.121279	97.94736	75.08823	1059710.2	20082426000.0	33950482000.0	69744500000.0	36335.92981863022
890	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4450000	-1071802.9	1830847.1	4453829.0	-12691643.0	-1071777.6	1836435.4	6986701.0	-13061299.0	-1111637.5	1907847.1	2045892.5	-17346364.0	93.56909	2.1194973	97.906235	74.30348	1071821.5	23877437000.0	34207630000.0	72975320000.0	36392.89661216736
891	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4455000	-1083363.9	1849708.5	4738757.0	-11341755.0	-1083416.0	1853206.0	4685837.0	-13377075.0	-1127860.0	1933359.4	7251396.5	-21422396.0	93.5661	2.123409	97.948105	76.73626	1083382.6	25210634000.0	31664271000.0	73051415000.0	36449.840363264084
892	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4460000	-1083291.1	1853280.5	5658565.0	-13064635.0	-1083284.0	1856094.4	4304141.0	-12005811.0	-1127288.1	1931914.1	610500.44	-15305916.0	93.56869	2.118553	97.91292	77.104645	1083309.9	25815820000.0	31124836000.0	66660106000.0	36506.78208112717
893	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4465000	-1002884.3	1707641.0	3269573.0	-10970299.0	-1002881.3	1712647.6	5786029.0	-11278899.0	-1038386.3	1786220.5	8888644.0	-22191036.0	93.56949	2.1229362	97.95117	73.41109	1002902.8	21949160000.0	30658986000.0	88016355000.0	36563.66862368584
894	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4470000	-986209.06	1630614.0	3923269.0	-10677179.0	-986204.1	1641399.6	6547789.0	-14017203.0	-1027618.44	1718640.1	3711428.5	-20479804.0	93.56313	2.12511	97.959145	77.19067	986227.6	20786750000.0	38453070000.0	84902216000.0	36621.23060131073
895	0.010411462	9.313226e-10	0.010411461	0.010411461	0.010411462	9.313226e-10	0.010411461	0.010411461	200.0	200.0	4475000	-1026933.2	1714740.2	3211077.0	-10311867.0	-1026927.0	1723709.6	6621005.0	-13734739.0	-1066296.6	1791423.1	4001988.5	-21931068.0	93.56962	2.1220546	97.982956	76.62599	1026951.9	19657590000.0	35201510000.0	63846474000.0	36678.31759572029
