Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
95	-1227.5295	2035.8917	-157.29193	-5297.9185	1000.0	-127.69692	228.87682	-6.9499187	-724.3777	480000	5.722046e-10	1826.2646	-0.024516497	-334.672	6.49132	0.004631518	0.1868	79.0	478.5847041606903
96	-194.89865	48.954403	-120.90069	-269.0396	1000.0	-26.25355	11.7499075	-9.649799	-75.37366	485000	-3.3569336e-08	218.8824	-0.03829599	-199.15012	6.3921475	0.014164291	0.202	79.0	483.570485830307
97	-322.0248	116.1426	-171.86551	-451.58282	1000.0	-28.105259	18.603783	-6.274154	-132.83286	490000	1.2207031e-08	190.02588	-0.043731403	-90.69719	6.3825974	0.014563018	0.2224	79.0	488.60997772216797
98	-381.2767	415.54437	-164.75865	-1212.2897	1000.0	-34.60845	35.40668	-7.731141	-221.0642	495000	2.4414062e-08	1028.0348	-0.031217163	-670.51526	6.3758264	0.01169301	0.1712	79.0	493.7046661376953
99	-632.2696	968.7148	-131.28656	-2569.5752	1000.0	-47.268757	78.56915	-9.975661	-428.55188	500000	5.493164e-08	4661.291	-0.019851739	-3385.0977	6.287753	0.014305928	0.119	12.0	498.6750519275665
100	-147.09659	16.177551	-118.85683	-165.6589	1000.0	-20.533794	10.846971	3.5500152	-66.99988	505000	2.1362304e-08	142.45883	-0.03775588	-130.57124	6.357179	0.011853641	0.1928	79.0	503.9544930458069
101	-423.56232	485.00845	-122.969376	-1386.4403	1000.0	-30.103481	38.177742	-4.429522	-138.45155	510000	1.2207031e-08	593.7576	-0.0102809565	-458.0054	6.32317	0.021847427	0.2456	3.0	508.9546024799347
102	-178.29802	37.96719	-131.5739	-226.45518	1000.0	-15.689619	5.9446526	-4.677652	-67.286644	515000	-2.1362304e-08	54.83745	-0.0373355	-39.074207	6.3010736	0.0061429217	0.172	79.0	513.8363721370697
103	-1630.5573	1455.8546	-166.60757	-3661.209	1000.0	-146.27927	191.95941	-3.4119277	-551.99744	520000	-3.6621095e-08	8735.714	-0.017392373	-6383.4453	6.281627	0.018166743	0.1934	5.0	518.7125012874603
104	-537.35944	784.9626	-122.46628	-2106.7942	1000.0	-74.667336	99.64261	-15.953637	-436.06366	525000	3.0517577e-09	1269.0826	-0.03860307	-604.13214	6.305447	0.013922792	0.2064	79.0	523.74675822258
